review_id,hotel_id,review_usercity,review_date,name,review
242877530,VCBCX1,"Victoria, Canada",2014-12-03,Vancouver X Inn,This is a great place to stay in a great location.  Easy to get on the sky train from here and get downtown. Allows you to stay in an area outside of downtown and be close to great shopping and the sky train.
506557593,VCBCX1,"Victoria, Canada",2017-07-28,Vancouver X Inn,Our family had a very nice time. We will come back soon. We really enjoyed the being so close to the mall and that there was so much stuff in walking distance of the hotel. Thank you so much for having us. 
336214770,VCBCX1,"Victoria, Canada",2015-12-30,Vancouver X Inn,"Used XT Honors points for a quick Christmas time visit. Room was in disrepair, the elevator was filthy, and my check-in was mishandled. I am now moving on from XT as the brand seems to be sinking."
161291855,VCBCX1,"Victoria, Canada",2013-05-15,Vancouver X Inn,"Too expensive for what you get, Must pay $8.00 for Wi-Fi. Breakfast is way too slow. I would not recommend this for anyone. The staff were very good. It was close to the sky train and Metro town Mall."
253091375,VCBCX1,"Vila do Conde, Portugal",2015-02-07,Vancouver X Inn,Quality staffThe wifi was a little sketchyRoom very comfortableWas there overnight and for a banquetThe banquet went wellStaff very friendlyThe location works well if Burnaby is you locationNear sky train also good
440097860,VCBCX1,"Vilnius, Lithuania",2016-11-26,Vancouver X Inn,"We were there for 6 days and honestly this kind of 4 stars hotel not suits for 4 stars... maybe for for 3 or even 2. Car parking was too expensive like for a hotel visitors it should be minimum charge, but it was only 2 $ cheaper like to a simple visitor... Breakfast was really fine and service was also amazing."
183118923,VCBCX1,"Walla Walla, United States",2013-10-31,Vancouver X Inn,"The hotel was excellent.  Very nice. The location was within walking distance to many activites such as mall, resturants, and local businesses.  The only issue was, I did not like being charged $8.00 per device for the use of the internet in room."
419535410,VCBCX1,"Warrenpoint, United Kingdom",2016-09-17,Vancouver X Inn,"Stayed for one night as a stopover before flying out of Vancouver International which was a 20 minute car journey (off-peak). There is not much to do around the hotel but the train station is a short walk away to bring you to the main attractions. Room was nice , not much of a view. Breakfast was good with either buffet or set menu available. Drinks at the bar are well-priced and the terrace is nice if it is not raining. Didn't have the opportunity to try the outdoor pools sadly. Checking in and out was seamless."
615493082,VCBCX1,"Warrington, UK",2018-09-10,Vancouver X Inn,"Great location if you fancy visiting the massive shopping centre.  But apart from that, not such a special area.  We were given Executive lounge access, and whilst the food at 'canape time' was excellent, I would have loved a glass of wine but the only bottle there was a Spanish red.  You would have thought that since it was an honesty bar, so people were paying for it, they could have offered more choice.  So we went down tot he hotel bar where I found an excellent Merlot.   Breakfast was patchy and I'm afraid my omelette was quite tasteless.   We were disturbed at night by the extremely noisy ice machine."
177932508,VCBCX1,"Washington DC, District of Columbia",2013-09-20,Vancouver X Inn,"I stayed at the XT Metrotown for 5 nights and could not have been happier. First, the room was spacious, the beds were extremely comfortable, and the toiletries were high quality. Second, the amenities included were fantastic. The breakfast offered eggs, potatoes, cereal, bread, fruit, pastries, cereal, and yogurt. We only made it to happy hour once, but there were snack mixes, veggies, cheese, crackers and desserts. Wifi was free, which I have rarely found in a western hotel. Finally, the staff was extremely courteous and friendly. The hotel was a short walk to the Sky Train, which made for easy sight seeing. A great place to stay! "
603406024,VCBCX1,"Washington DC, District of Columbia",2018-08-06,Vancouver X Inn,"From the moment I pulled up in the driveway I was warmly greeted by a friendly Valet who happened to be from the Philippines. The Hotel room was spotless, food was excellent and its connected to a Chinese mall. I felt like I was in Singapore.I can't wait to go back with my family!"
227955191,VCBCX1,"Washington DC, District of Columbia",2014-09-09,Vancouver X Inn,"Stayed for one week, had a great experience.  Staff was friendly, polite, knowledgeably and most importantly quick.  The rooms are sound proof and spacious.  The area is also clean and close to the skytrain station.  Takes about 20-25 minutes to get to downtown Vancouver"
207551876,VCBCX1,"Waterloo, Ia",2014-05-28,Vancouver X Inn,We had a 3 day visit to Vancouver and this was the perfect hotel.  Metrotown mall is right across the street and there are many good restaurants within walking distance.  The rooms were suites and very nice.  The hotel staff was very kind and helped us get excellent internet access.  We took a couple of day trips with a tour company and they picked us up at our hotel.  Very convenient!
219820438,VCBCX1,"West Chester, Pennsylvania",2014-08-05,Vancouver X Inn,"I am a XT guy so I have Diamond Status and get the free breakfast and Honors Lounge use so that perhaps makes my opinion different from someone that does not have those benefits. I stay at all XT brands from Waldorf down through Hampton Inn for a total of maybe 75 nights a year. I would never use the same scale to grade a XT as I would a Hampton Inn. I think I have a pretty clear understanding of what to expect at each brand hotel in the chain.This is a very good XT. It would be a great Doubletree, but it is not a Waldorf.Modern, clean, fast internet, good service and the 18th floor Honors lounge was a very good one. No complaints at all. Will stay here again. Price was about the same as the Hampton at the Airport I also stayed at. Your money is a hundred times better spent here.While the SkyTrain is only a block or two walk, the location is a little out of town."
315839806,VCBCX1,"West Malling, Kent",2015-10-03,Vancouver X Inn,"We stayed at this hotel for 3 nights, on the Executive floor.  Although somewhat smaller than one may expect from North American hotel rooms, there was plenty of wardrobe and cupboard space, plus it afforded terrific views of the city and the mountains beyond.  The bed was comfortable, the room clean, the en suite clean and sufficient.  The hotel provided shampoo, conditioner, shower gel, body lotion and soap.We breakfasted in the Executive Lounge/Dining Room except for one morning where we ate in the main restaurant.  The service was excellent and friendly, and the food was good with plenty of choice in both.The location of the hotel was the best thing - it was within a short walking distance of trains and buses which proved to be very efficient, including links to the airport.All in all, a good base for experiencing downtown Vancouver, which is a lovely city."
183229569,VCBCX1,"West Vancouver, British Columbia",2013-11-01,Vancouver X Inn,"Outstanding 'dog friendly' hotel. Dog bed and feeding bowls were provided plus a treat bag of Milkbone biscuits. All staff went out of their way to assist. The meals provided were excellent, the rooms were well appointed. I look forward to attending again in 2015."
